step;plan_fact;plan_prj;plan_delta;vozv_fact;vozv_prj;prof_fact;prof_prj;prof_delta;ubound_plan;lbound_plan;ubound_prof;lbound_prof
1510;-96.586;-119.438;45.645;-14.616;13.286;4.268;3.485;26.21;50.0;-50.0;70.0;10.0
1511;-96.361;-119.225;45.7;-14.616;13.263;4.268;3.485;26.358;50.0;-50.0;70.0;10.0
1512;-96.137;-119.012;45.754;-15.032;13.239;3.979;3.485;26.506;50.0;-50.0;70.0;10.0
1513;-95.015;-118.799;45.808;-15.24;13.215;3.922;3.485;26.656;50.0;-50.0;70.0;10.0
1514;-94.117;-118.586;45.861;-15.24;13.191;4.152;3.464;26.806;50.0;-50.0;70.0;10.0
1515;-93.444;-118.373;45.913;-14.408;13.168;4.152;3.422;26.957;50.0;-50.0;70.0;10.0
1516;-92.771;-118.16;45.964;-13.784;13.144;3.922;3.379;27.108;50.0;-50.0;70.0;10.0
1517;-92.097;-117.946;46.014;-13.16;13.12;3.806;3.336;27.261;50.0;-50.0;70.0;10.0
1518;-91.2;-117.733;46.063;-12.536;13.096;3.806;3.294;27.414;50.0;-50.0;70.0;10.0
1519;-90.751;-117.52;46.112;-12.744;13.073;3.749;3.251;27.568;50.0;-50.0;70.0;10.0
1520;-91.424;-117.307;46.16;-9.623;13.049;3.287;3.209;27.722;50.0;-50.0;70.0;10.0
1521;-91.424;-117.094;46.207;-10.247;13.025;3.057;3.166;27.877;50.0;-50.0;70.0;10.0
1522;-91.424;-116.881;46.253;-14.2;13.001;2.191;3.123;28.033;50.0;-50.0;70.0;10.0
1523;-91.424;-116.668;46.298;-15.24;12.978;1.672;3.081;28.19;50.0;-50.0;70.0;10.0
1524;-91.424;-116.455;46.342;-16.28;12.954;1.211;3.038;28.347;50.0;-50.0;70.0;10.0
1525;-91.2;-116.242;46.385;-15.864;12.93;0.634;2.995;28.504;50.0;-50.0;70.0;10.0
1526;-91.2;-116.028;46.428;-15.448;12.906;0.461;2.953;28.662;50.0;-50.0;70.0;10.0
1527;-91.2;-115.815;46.469;-13.576;12.883;0.288;2.91;28.821;50.0;-50.0;70.0;10.0
1528;-91.424;-115.602;46.51;-13.16;12.859;0.231;2.868;28.98;50.0;-50.0;70.0;10.0
1529;-91.424;-115.389;46.549;-13.368;12.835;0.346;2.825;29.139;50.0;-50.0;70.0;10.0
1530;-91.424;-115.176;46.588;-13.784;12.811;0.346;2.782;29.299;50.0;-50.0;70.0;10.0
1531;-91.2;-114.963;46.625;-15.24;12.788;0.577;2.74;29.46;50.0;-50.0;70.0;10.0
1532;-91.2;-114.75;46.662;-16.904;12.764;0.923;2.697;29.621;50.0;-50.0;70.0;10.0
1533;-90.975;-114.537;46.698;-17.529;12.74;1.038;2.654;29.782;50.0;-50.0;70.0;10.0
1534;-90.975;-114.323;46.733;-16.28;12.716;1.384;2.612;29.944;50.0;-50.0;70.0;10.0
1535;-90.526;-114.11;46.767;-15.656;12.693;1.269;2.569;30.106;50.0;-50.0;70.0;10.0
1536;-90.526;-113.897;46.799;-14.824;12.669;1.499;2.527;30.268;50.0;-50.0;70.0;10.0
1537;-90.078;-113.684;46.831;-10.871;12.645;1.557;2.484;30.431;50.0;-50.0;70.0;10.0
1538;-89.629;-113.471;46.862;-9.415;12.621;1.615;2.441;30.594;50.0;-50.0;70.0;10.0
1539;-89.629;-113.258;46.892;-11.079;12.598;1.788;2.399;30.758;50.0;-50.0;70.0;10.0
1540;-89.629;-113.045;46.92;-12.536;12.574;1.788;2.356;30.921;50.0;-50.0;70.0;10.0
1541;-88.956;-112.832;46.948;-14.2;12.55;1.73;2.313;31.085;50.0;-50.0;70.0;10.0
1542;-88.507;-112.618;46.975;-13.784;12.526;1.672;2.271;31.249;50.0;-50.0;70.0;10.0
1543;-88.507;-112.405;47.0;-12.536;12.503;1.615;2.228;31.413;50.0;-50.0;70.0;10.0
1544;-88.507;-112.192;47.025;-10.455;12.479;1.499;2.186;31.578;50.0;-50.0;70.0;10.0
1545;-88.507;-111.979;47.048;-11.079;12.455;1.615;2.143;31.742;50.0;-50.0;70.0;10.0
1546;-88.731;-111.766;47.07;-11.703;12.431;1.442;2.1;31.907;50.0;-50.0;70.0;10.0
1547;-88.282;-111.553;47.092;-11.079;12.408;1.499;2.058;32.072;50.0;-50.0;70.0;10.0
1548;-88.282;-111.34;47.112;-10.871;12.384;1.499;2.015;32.237;50.0;-50.0;70.0;10.0
1549;-87.833;-111.127;47.131;-10.663;12.36;1.211;1.972;32.402;50.0;-50.0;70.0;10.0
1550;-87.385;-110.914;47.149;-10.663;12.336;1.153;1.93;32.567;50.0;-50.0;70.0;10.0
1551;-87.385;-110.7;47.166;-11.495;12.313;1.153;1.887;32.732;50.0;-50.0;70.0;10.0
1552;-87.16;-110.487;47.181;-12.328;12.289;0.865;1.845;32.898;50.0;-50.0;70.0;10.0
1553;-86.711;-110.274;47.196;-12.328;12.265;0.923;1.802;33.063;50.0;-50.0;70.0;10.0
1554;-86.263;-110.061;47.209;-11.911;12.241;0.75;1.759;33.228;50.0;-50.0;70.0;10.0
1555;-86.263;-109.848;47.221;-0.677;12.218;0.807;1.717;33.393;50.0;-50.0;70.0;10.0
1556;-85.814;-109.635;47.233;4.94;12.194;0.692;1.674;33.558;50.0;-50.0;70.0;10.0
1557;-85.589;-109.422;47.242;0.155;12.17;-0.115;1.631;33.723;50.0;-50.0;70.0;10.0
1558;-85.365;-109.209;47.251;-7.335;12.146;0.058;1.589;33.888;50.0;-50.0;70.0;10.0
1559;-85.365;-108.995;47.259;-19.193;12.123;0.461;1.546;34.053;50.0;-50.0;70.0;10.0
1560;-85.365;-108.782;47.265;-20.649;12.099;-0.115;1.504;34.218;50.0;-50.0;70.0;10.0
1561;-85.589;-108.569;47.27;-20.441;12.075;-0.577;1.461;34.383;50.0;-50.0;70.0;10.0
1562;-85.589;-108.356;47.274;-18.569;12.051;-0.692;1.418;34.547;50.0;-50.0;70.0;10.0
1563;-85.589;-108.143;47.277;-17.32;12.028;-0.75;1.376;34.711;50.0;-50.0;70.0;10.0
1564;-85.589;-107.93;47.278;-15.24;12.004;-0.807;1.333;34.875;50.0;-50.0;70.0;10.0
1565;-85.814;-107.717;47.278;-15.24;11.98;-0.923;1.29;35.039;50.0;-50.0;70.0;10.0
1566;-85.814;-107.504;47.277;-15.864;11.956;-0.865;1.248;35.202;50.0;-50.0;70.0;10.0
1567;-85.589;-107.29;47.275;-15.24;11.933;-0.807;1.205;35.365;50.0;-50.0;70.0;10.0
1568;-85.589;-107.077;47.271;-14.824;11.909;-0.519;1.181;35.528;50.0;-50.0;70.0;10.0
1569;-85.814;-106.864;47.266;-14.824;11.885;-0.288;1.181;35.691;50.0;-50.0;70.0;10.0
1570;-85.814;-106.651;47.26;-15.032;11.861;-0.115;1.181;35.853;50.0;-50.0;70.0;10.0
1571;-85.589;-106.438;47.253;-15.032;11.838;0.058;1.181;36.015;50.0;-50.0;70.0;10.0
1572;-85.589;-106.225;47.244;-14.616;11.814;0.461;1.181;36.177;50.0;-50.0;70.0;10.0
1573;-85.589;-106.012;47.234;-14.616;11.79;0.634;1.181;36.339;50.0;-50.0;70.0;10.0
1574;-85.365;-105.799;47.222;-13.992;11.766;0.865;1.181;36.5;50.0;-50.0;70.0;10.0
1575;-85.589;-105.586;47.209;-14.616;11.743;0.98;1.181;36.662;50.0;-50.0;70.0;10.0
1576;-85.365;-105.372;47.195;-14.824;11.719;0.865;1.181;36.823;50.0;-50.0;70.0;10.0
1577;-85.589;-105.159;47.179;-15.24;11.695;1.096;1.181;36.984;50.0;-50.0;70.0;10.0
1578;-85.589;-104.946;47.162;-15.448;11.671;1.153;1.181;37.144;50.0;-50.0;70.0;10.0
1579;-85.589;-104.733;47.143;-16.072;11.648;1.211;1.181;37.305;50.0;-50.0;70.0;10.0
1580;-85.814;-104.52;47.123;-14.824;11.624;1.384;1.181;37.466;50.0;-50.0;70.0;10.0
1581;-85.814;-104.307;47.101;-13.784;11.6;1.384;1.181;37.626;50.0;-50.0;70.0;10.0
1582;-86.263;-104.094;47.077;-14.408;11.576;1.326;1.181;37.787;50.0;-50.0;70.0;10.0
1583;-86.038;-103.881;47.052;-15.032;11.553;1.384;1.181;37.948;50.0;-50.0;70.0;10.0
1584;-86.263;-103.667;47.026;-15.032;11.529;1.499;1.181;38.108;50.0;-50.0;70.0;10.0
1585;-86.038;-103.454;46.998;-14.616;11.505;1.384;1.181;38.269;50.0;-50.0;70.0;10.0
1586;-85.814;-103.241;46.968;-14.2;11.481;1.499;1.181;38.429;50.0;-50.0;70.0;10.0
1587;-85.814;-103.028;46.936;-14.408;11.458;1.557;1.181;38.59;50.0;-50.0;70.0;10.0
1588;-85.589;-102.815;46.903;-15.656;11.434;1.615;1.181;38.751;50.0;-50.0;70.0;10.0
1589;-85.365;-102.602;46.868;-15.656;11.41;1.615;1.181;38.912;50.0;-50.0;70.0;10.0
1590;-84.916;-102.389;46.832;-15.656;11.386;1.499;1.181;39.073;50.0;-50.0;70.0;10.0
1591;-83.57;-102.176;46.793;-14.408;11.363;1.557;1.181;39.234;50.0;-50.0;70.0;10.0
1592;-83.121;-101.962;46.753;-13.992;11.339;1.499;1.181;39.395;50.0;-50.0;70.0;10.0
1593;-81.999;-101.749;46.712;-14.408;11.315;1.384;1.181;39.557;50.0;-50.0;70.0;10.0
1594;-81.774;-101.536;46.668;-14.616;11.291;1.211;1.181;39.718;50.0;-50.0;70.0;10.0
1595;-81.101;-101.323;46.623;-14.408;11.268;1.096;1.181;39.88;50.0;-50.0;70.0;10.0
1596;-80.428;-101.11;46.575;-13.784;11.244;1.038;1.181;40.042;50.0;-50.0;70.0;10.0
1597;-80.652;-100.897;46.526;-13.368;11.22;0.807;1.181;40.205;50.0;-50.0;70.0;10.0
1598;-80.428;-100.684;46.475;-13.368;11.196;0.404;1.181;40.367;50.0;-50.0;70.0;10.0
1599;-79.979;-100.471;46.422;-13.992;11.173;0.634;1.181;40.53;50.0;-50.0;70.0;10.0
1600;-79.754;-100.258;46.367;-14.2;11.149;0.634;1.181;40.694;50.0;-50.0;70.0;10.0
1601;-79.754;-100.044;46.31;-14.2;11.125;0.519;1.181;40.857;50.0;-50.0;70.0;10.0
1602;-79.53;-99.831;46.252;-13.16;11.101;0.807;1.181;41.021;50.0;-50.0;70.0;10.0
1603;-79.754;-99.618;46.191;-12.536;11.078;0.98;1.181;41.186;50.0;-50.0;70.0;10.0
1604;-79.754;-99.405;46.128;-13.16;11.054;1.211;1.181;41.35;50.0;-50.0;70.0;10.0
1605;-79.754;-99.192;46.063;-13.992;11.03;1.499;1.181;41.516;50.0;-50.0;70.0;10.0
1606;-79.979;-98.979;45.997;-15.032;11.006;1.442;1.181;41.681;50.0;-50.0;70.0;10.0
1607;-79.979;-98.766;45.928;-16.696;10.983;1.326;1.181;41.847;50.0;-50.0;70.0;10.0
1608;-80.203;-98.553;45.857;-14.824;10.959;1.442;1.181;42.014;50.0;-50.0;70.0;10.0
1609;-80.428;-98.339;45.784;-13.16;10.935;1.845;1.181;42.181;50.0;-50.0;70.0;10.0
1610;-80.652;-98.126;45.708;-9.623;10.911;1.903;1.181;42.349;50.0;-50.0;70.0;10.0
1611;-81.101;-97.913;45.631;-9.207;10.888;2.134;1.181;42.517;50.0;-50.0;70.0;10.0
1612;-82.447;-97.7;45.551;-9.207;10.864;2.595;1.181;42.686;50.0;-50.0;70.0;10.0
1613;-82.896;-97.487;45.47;-10.039;10.84;2.826;1.181;42.855;50.0;-50.0;70.0;10.0
1614;-82.672;-97.274;45.386;-10.663;10.816;2.768;1.181;43.025;50.0;-50.0;70.0;10.0
1615;-81.55;-97.061;45.299;-11.911;10.793;3.114;1.181;43.195;50.0;-50.0;70.0;10.0
1616;-81.101;-96.848;45.211;-12.744;10.769;2.999;1.181;43.366;50.0;-50.0;70.0;10.0
1617;-79.979;-96.634;45.12;-12.536;10.745;2.884;1.181;43.538;50.0;-50.0;70.0;10.0
1618;-79.53;-96.421;45.027;-10.871;10.721;3.287;1.181;43.711;50.0;-50.0;70.0;10.0
1619;-79.306;-96.208;44.932;-8.583;10.698;3.691;1.181;43.884;50.0;-50.0;70.0;10.0
1620;-78.857;-95.995;44.834;-8.583;10.674;3.576;1.181;44.058;50.0;-50.0;70.0;10.0
1621;-78.632;-95.782;44.734;-9.207;10.65;3.979;1.181;44.233;50.0;-50.0;70.0;10.0
1622;-78.408;-95.569;44.632;-9.831;10.626;4.268;1.156;44.408;50.0;-50.0;70.0;10.0
1623;-77.061;-95.356;44.527;-10.871;10.603;3.979;1.09;44.584;50.0;-50.0;70.0;10.0
1624;-76.837;-95.143;44.42;-10.871;10.579;4.268;1.024;44.761;50.0;-50.0;70.0;10.0
1625;-76.388;-94.93;44.31;-9.207;10.555;4.152;0.957;44.939;50.0;-50.0;70.0;10.0
1626;-76.164;-94.716;44.199;-8.375;10.532;3.979;0.891;45.117;50.0;-50.0;70.0;10.0
1627;-75.715;-94.503;44.085;-7.959;10.508;3.749;0.825;45.296;50.0;-50.0;70.0;10.0
1628;-75.266;-94.29;43.969;-8.167;10.484;3.691;0.759;45.476;50.0;-50.0;70.0;10.0
1629;-75.042;-94.077;43.851;-9.207;10.46;3.46;0.693;45.657;50.0;-50.0;70.0;10.0
1630;-74.817;-93.864;43.731;-11.079;10.437;2.71;0.626;45.838;50.0;-50.0;70.0;10.0
1631;-75.042;-93.651;43.609;-11.495;10.413;2.941;0.56;46.02;50.0;-50.0;70.0;10.0
1632;-74.593;-93.438;43.485;-10.871;10.389;2.422;0.494;46.203;50.0;-50.0;70.0;10.0
1633;-74.368;-93.225;43.36;-10.871;10.365;2.307;0.428;46.386;50.0;-50.0;70.0;10.0
1634;-74.368;-93.011;43.232;-10.871;10.342;1.961;0.362;46.57;50.0;-50.0;70.0;10.0
1635;-73.695;-92.798;43.103;-10.247;10.318;1.211;0.296;46.755;50.0;-50.0;70.0;10.0
1636;-73.246;-92.585;42.972;-9.831;10.294;1.211;0.229;46.94;50.0;-50.0;70.0;10.0
1637;-73.246;-92.372;42.84;2.443;10.27;0.404;0.163;47.126;50.0;-50.0;70.0;10.0
1638;-72.797;-92.159;42.706;7.644;10.247;-0.115;0.097;47.313;50.0;-50.0;70.0;10.0
1639;-73.022;-91.946;42.57;-1.718;10.223;-0.461;0.031;47.5;50.0;-50.0;70.0;10.0
1640;-73.022;-91.733;42.433;-9.415;10.199;0.058;-0.035;47.688;50.0;-50.0;70.0;10.0
1641;-72.124;-91.52;42.295;-17.945;10.175;0.173;-0.102;47.877;50.0;-50.0;70.0;10.0
1642;-71.451;-91.307;42.155;-18.985;10.152;-0.461;-0.168;48.066;50.0;-50.0;70.0;10.0
1643;-71.9;-91.093;42.014;-17.737;10.128;-0.519;-0.234;48.255;50.0;-50.0;70.0;10.0
1644;-71.9;-90.88;41.871;-13.16;10.104;-0.692;-0.3;48.446;50.0;-50.0;70.0;10.0
1645;-71.9;-90.667;41.728;-12.744;10.08;-0.865;-0.366;48.636;50.0;-50.0;70.0;10.0
1646;-71.9;-90.454;41.583;-11.703;10.057;-0.577;-0.432;48.828;50.0;-50.0;70.0;10.0
1647;-71.9;-90.241;41.437;-11.287;10.033;-0.577;-0.499;49.02;50.0;-50.0;70.0;10.0
1648;-72.124;-90.028;41.291;-11.079;10.009;-0.75;-0.565;49.212;50.0;-50.0;70.0;10.0
1649;-72.349;-89.815;41.143;-10.247;9.985;-0.75;-0.631;49.405;50.0;-50.0;70.0;10.0
1650;-72.573;-89.602;40.994;-8.375;9.962;-0.98;-0.697;49.599;50.0;-50.0;70.0;10.0
1651;-71.9;-89.388;40.844;-10.871;9.938;-1.211;-0.763;49.793;50.0;-50.0;70.0;10.0
1652;-71.451;-89.175;40.694;-12.952;9.914;-1.384;-0.83;49.987;50.0;-50.0;70.0;10.0
1653;-70.778;-88.962;40.543;-13.16;9.89;-2.249;-0.896;50.182;50.0;-50.0;70.0;10.0
1654;-69.656;-88.749;40.391;-11.079;9.867;-2.653;-0.962;50.378;50.0;-50.0;70.0;10.0
1655;-69.431;-88.536;40.238;-11.287;9.843;-3.114;-1.028;50.574;50.0;-50.0;70.0;10.0
1656;-69.431;-88.323;40.085;-11.287;9.819;-3.806;-1.094;50.77;50.0;-50.0;70.0;10.0
1657;-69.431;-88.11;39.931;-11.911;9.795;-3.46;-1.161;50.967;50.0;-50.0;70.0;10.0
1658;-69.431;-87.897;39.777;-12.12;9.772;-3.345;-1.227;51.164;50.0;-50.0;70.0;10.0
1659;-69.207;-87.683;39.622;-12.12;9.748;-3.403;-1.293;51.362;50.0;-50.0;70.0;10.0
1660;-69.207;-87.47;39.467;-11.495;9.724;-3.576;-1.359;51.56;50.0;-50.0;70.0;10.0
1661;-68.758;-87.257;39.311;-13.784;9.7;-3.287;-1.425;51.759;50.0;-50.0;70.0;10.0
1662;-68.534;-87.044;39.155;-15.24;9.677;-3.749;-1.491;51.958;50.0;-50.0;70.0;10.0
1663;-68.085;-86.831;38.999;-12.536;9.653;-3.633;-1.558;52.158;50.0;-50.0;70.0;10.0
1664;-68.085;-86.618;38.843;-12.12;9.629;-3.576;-1.624;52.357;50.0;-50.0;70.0;10.0
1665;-67.86;-86.405;38.686;-12.328;9.605;-3.403;-1.69;52.558;50.0;-50.0;70.0;10.0
1666;-67.187;-86.192;38.53;-12.536;9.582;-3.403;-1.756;52.758;50.0;-50.0;70.0;10.0
1667;-66.963;-85.979;38.373;-12.744;9.558;-3.345;-1.822;52.959;50.0;-50.0;70.0;10.0
1668;-67.187;-85.765;38.217;-12.952;9.534;-3.46;-1.889;53.161;50.0;-50.0;70.0;10.0
1669;-66.963;-85.552;38.061;-13.16;9.51;-3.345;-1.955;53.362;50.0;-50.0;70.0;10.0
1670;-66.963;-85.339;37.904;-13.16;9.487;-3.287;-2.021;53.564;50.0;-50.0;70.0;10.0
1671;-66.514;-85.126;37.748;-13.576;9.463;-3.345;-2.087;53.767;50.0;-50.0;70.0;10.0
1672;-66.289;-84.913;37.592;-13.992;9.439;-3.172;-2.153;53.97;50.0;-50.0;70.0;10.0
1673;-66.289;-84.7;37.437;-13.992;9.415;-3.23;-2.22;54.173;50.0;-50.0;70.0;10.0
1674;-66.514;-84.487;37.282;-14.616;9.392;-3.287;-2.286;54.376;50.0;-50.0;70.0;10.0
1675;-66.289;-84.274;37.127;-14.2;9.368;-3.114;-2.352;54.58;50.0;-50.0;70.0;10.0
1676;-66.065;-84.06;36.972;-13.368;9.344;-3.114;-2.397;54.783;50.0;-50.0;70.0;10.0
1677;-66.065;-83.847;36.818;-13.16;9.32;-3.23;-2.397;54.988;50.0;-50.0;70.0;10.0
1678;-66.289;-83.634;36.665;-13.576;9.297;-2.999;-2.397;55.192;50.0;-50.0;70.0;10.0
1679;-66.289;-83.421;36.512;-16.072;9.273;-3.23;-2.397;55.396;50.0;-50.0;70.0;10.0
1680;-66.289;-83.208;36.359;-17.529;9.249;-3.345;-2.397;55.6;50.0;-50.0;70.0;10.0
1681;-66.289;-82.995;36.207;-17.112;9.225;-3.518;-2.397;55.804;50.0;-50.0;70.0;10.0
1682;-66.289;-82.782;36.055;-15.24;9.202;-3.518;-2.397;56.008;50.0;-50.0;70.0;10.0
1683;-66.514;-82.569;35.904;-14.616;9.178;-3.46;-2.397;56.211;50.0;-50.0;70.0;10.0
1684;-66.289;-82.355;35.753;-13.368;9.154;-3.46;-2.397;56.414;50.0;-50.0;70.0;10.0
1685;-66.065;-82.142;35.602;-14.2;9.13;-3.46;-2.397;56.616;50.0;-50.0;70.0;10.0
1686;-65.841;-81.929;35.451;-14.824;9.107;-3.23;-2.397;56.817;50.0;-50.0;70.0;10.0
1687;-66.065;-81.716;35.301;-15.24;9.083;-3.287;-2.397;57.017;50.0;-50.0;70.0;10.0
1688;-65.841;-81.503;35.151;-15.448;9.059;-2.941;-2.397;57.217;50.0;-50.0;70.0;10.0
1689;-65.392;-81.29;35.001;-17.529;9.035;-2.884;-2.397;57.415;50.0;-50.0;70.0;10.0
1690;-65.167;-81.077;34.851;-17.529;9.012;-2.768;-2.397;57.612;50.0;-50.0;70.0;10.0
1691;-64.943;-80.864;34.701;-16.488;8.988;-2.191;-2.397;57.808;50.0;-50.0;70.0;10.0
1692;-63.372;-80.651;34.552;-15.656;8.964;-1.557;-2.397;58.002;50.0;-50.0;70.0;10.0
1693;-62.699;-80.437;34.403;-15.448;8.94;-1.096;-2.397;58.194;50.0;-50.0;70.0;10.0
1694;-62.699;-80.224;34.253;-14.408;8.917;-0.577;-2.397;58.385;50.0;-50.0;70.0;10.0
1695;-62.474;-80.011;34.104;-15.24;8.893;0.173;-2.397;58.574;50.0;-50.0;70.0;10.0
1696;-62.699;-79.798;33.955;-14.824;8.869;0.404;-2.397;58.762;50.0;-50.0;70.0;10.0
1697;-63.372;-79.585;33.806;-13.784;8.845;0.865;-2.397;58.947;50.0;-50.0;70.0;10.0
1698;-62.923;-79.372;33.657;-13.784;8.822;1.096;-2.397;59.13;50.0;-50.0;70.0;10.0
1699;-62.699;-79.159;33.507;-13.992;8.798;0.865;-2.397;59.311;50.0;-50.0;70.0;10.0
1700;-61.801;-78.946;33.358;-11.287;8.774;1.326;-2.397;59.489;50.0;-50.0;70.0;10.0
1701;-61.801;-78.732;33.209;-9.623;8.75;0.634;-2.397;59.665;50.0;-50.0;70.0;10.0
1702;-61.577;-78.519;33.06;3.691;8.727;0.75;-2.397;59.839;50.0;-50.0;70.0;10.0
1703;-61.128;-78.306;32.91;7.228;8.703;0.173;-2.397;60.009;50.0;-50.0;70.0;10.0
1704;-60.679;-78.093;32.76;-11.495;8.679;0.404;-2.397;60.177;50.0;-50.0;70.0;10.0
1705;-60.23;-77.88;32.611;-16.696;8.655;0.346;-2.397;60.342;50.0;-50.0;70.0;10.0
1706;-60.23;-77.667;32.461;-19.609;8.632;-1.384;-2.397;60.504;50.0;-50.0;70.0;10.0
1707;-60.23;-77.454;32.31;-17.737;8.608;-0.98;-2.397;60.663;50.0;-50.0;70.0;10.0
1708;-60.006;-77.241;32.16;-15.032;8.584;-0.923;-2.397;60.818;50.0;-50.0;70.0;10.0
1709;-60.006;-77.027;32.009;-12.536;8.56;-1.961;-2.397;60.97;50.0;-50.0;70.0;10.0
1710;-59.557;-76.814;31.858;-11.911;8.537;-1.615;-2.397;61.119;50.0;-50.0;70.0;10.0
1711;-59.557;-76.601;31.707;-12.744;8.513;-1.961;-2.397;61.264;50.0;-50.0;70.0;10.0
1712;-59.557;-76.388;31.555;-13.992;8.489;-2.249;-2.397;61.405;50.0;-50.0;70.0;10.0
1713;-59.332;-76.175;31.404;-14.616;8.465;-2.364;-2.397;61.542;50.0;-50.0;70.0;10.0
1714;-59.332;-75.962;31.251;-12.952;8.442;-3.057;-2.397;61.676;50.0;-50.0;70.0;10.0
1715;-59.332;-75.749;31.098;-10.663;8.418;-3.979;-2.397;61.805;50.0;-50.0;70.0;10.0
1716;-59.332;-75.536;30.945;-10.455;8.394;-4.152;-2.397;61.93;50.0;-50.0;70.0;10.0
1717;-58.884;-75.323;30.792;-10.247;8.37;-4.498;-2.397;62.051;50.0;-50.0;70.0;10.0
1718;-58.884;-75.109;30.638;-12.744;8.347;-5.479;-2.397;62.168;50.0;-50.0;70.0;10.0
1719;-58.659;-74.896;30.483;-13.992;8.323;-5.709;-2.397;62.28;50.0;-50.0;70.0;10.0
1720;-58.659;-74.683;30.328;-13.368;8.299;-5.94;-2.397;62.387;50.0;-50.0;70.0;10.0
1721;-58.435;-74.47;30.173;-11.911;8.275;-6.459;-2.397;62.49;50.0;-50.0;70.0;10.0
1722;-58.21;-74.257;30.017;-8.583;8.252;-6.632;-2.397;62.587;50.0;-50.0;70.0;10.0
1723;-57.761;-74.044;29.86;-7.335;8.228;-7.151;-2.397;62.68;50.0;-50.0;70.0;10.0
1724;-57.761;-73.831;29.703;-7.335;8.204;-7.151;-2.397;62.768;50.0;-50.0;70.0;10.0
1725;-57.088;-73.618;29.545;-12.12;8.18;-7.67;-2.397;62.85;50.0;-50.0;70.0;10.0
1726;-56.864;-73.404;29.386;-12.744;8.157;-7.785;-2.397;62.927;50.0;-50.0;70.0;10.0
1727;-56.415;-73.191;29.227;-11.287;8.133;-8.535;-2.397;62.999;50.0;-50.0;70.0;10.0
1728;-55.742;-72.978;29.067;-11.911;8.109;-8.881;-2.397;63.065;50.0;-50.0;70.0;10.0
1729;-55.517;-72.765;28.906;-12.744;8.085;-9.112;-2.397;63.126;50.0;-50.0;70.0;10.0
1730;-55.517;-72.552;28.745;-13.16;8.062;-9.516;-2.397;63.181;50.0;-50.0;70.0;10.0
1731;-55.068;-72.339;28.583;-12.536;8.038;-9.573;-2.397;63.23;50.0;-50.0;70.0;10.0
1732;-55.068;-72.126;28.42;-8.791;8.014;-9.631;-2.397;63.273;50.0;-50.0;70.0;10.0
1733;-54.844;-71.913;28.256;-6.294;7.99;-10.15;-2.397;63.311;50.0;-50.0;70.0;10.0
1734;-54.844;-71.699;28.092;-7.335;7.967;-10.15;-2.397;63.343;50.0;-50.0;70.0;10.0
1735;-54.844;-71.486;27.927;-12.12;7.943;-10.381;-2.397;63.371;50.0;-50.0;70.0;10.0
1736;-55.068;-71.273;27.762;-12.328;7.919;-10.381;-2.397;63.393;50.0;-50.0;70.0;10.0
1737;-55.068;-71.06;27.595;-9.623;7.895;-10.381;-2.397;63.41;50.0;-50.0;70.0;10.0
1738;-54.62;-70.847;27.428;-7.959;7.872;-10.15;-2.397;63.423;50.0;-50.0;70.0;10.0
1739;-54.844;-70.634;27.261;-7.751;7.848;-10.611;-2.397;63.431;50.0;-50.0;70.0;10.0
1740;-55.293;-70.421;27.093;-7.751;7.824;-9.573;-2.397;63.434;50.0;-50.0;70.0;10.0
1741;-55.517;-70.208;26.924;-7.959;7.8;-9.458;-2.397;63.433;50.0;-50.0;70.0;10.0
1742;-55.742;-69.995;26.755;-7.543;7.777;-9.227;-2.397;63.428;50.0;-50.0;70.0;10.0
1743;-55.742;-69.781;26.585;-7.127;7.753;-8.766;-2.397;63.419;50.0;-50.0;70.0;10.0
1744;-56.191;-69.568;26.415;-6.919;7.729;-7.958;-2.397;63.406;50.0;-50.0;70.0;10.0
1745;-56.415;-69.355;26.244;-6.71;7.705;-7.612;-2.397;63.39;50.0;-50.0;70.0;10.0
1746;-56.639;-69.142;26.073;-6.294;7.682;-7.036;-2.397;63.37;50.0;-50.0;70.0;10.0
1747;-57.088;-68.929;25.902;-6.919;7.658;-6.632;-2.397;63.346;50.0;-50.0;70.0;10.0
1748;-57.313;-68.716;25.729;-7.335;7.634;-6.574;-2.397;63.319;50.0;-50.0;70.0;10.0
1749;-58.21;-68.503;25.557;-6.086;7.61;-5.825;-2.397;63.29;50.0;-50.0;70.0;10.0
1750;-58.21;-68.29;25.384;-6.294;7.587;-5.767;-2.397;63.257;50.0;-50.0;70.0;10.0
1751;-58.21;-68.076;25.211;-6.294;7.563;-5.306;-2.397;63.221;50.0;-50.0;70.0;10.0
1752;-58.21;-67.863;25.037;-6.294;7.539;-5.133;-2.397;63.183;50.0;-50.0;70.0;10.0
1753;-58.21;-67.65;24.863;-6.502;7.515;-4.787;-2.397;63.142;50.0;-50.0;70.0;10.0
1754;-57.986;-67.437;24.688;-6.71;7.492;-3.922;-2.397;63.099;50.0;-50.0;70.0;10.0
1755;-57.761;-67.224;24.514;-6.919;7.468;-4.21;-2.397;63.054;50.0;-50.0;70.0;10.0
1756;-57.537;-67.011;24.339;-7.127;7.444;-2.768;-2.397;63.006;50.0;-50.0;70.0;10.0
1757;-57.088;-66.798;24.164;-6.71;7.421;-2.191;-2.397;62.957;50.0;-50.0;70.0;10.0
